experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,8.0,25.944,0.004,6486,longtail_008,longtail,48,0.06603,int4,int4,0.463345,3.134245
H5,8.0,51.888,0.008,6486,prefix_003,prefix,168,0.917029,int4,int8,3.90327,4.080365
H5,8.0,51.888,0.008,6486,session_025,session,211,0.693205,int4,int8,3.694565,4.65918
H5,8.0,51.888,0.008,6486,prefix_017,prefix,165,0.863716,int4,int8,3.7136,4.04458
H5,8.0,51.888,0.008,6486,session_029,session,253,0.546582,int4,int8,3.77275,5.34348
H5,8.0,51.888,0.008,6486,session_007,session,186,0.696013,int4,int8,3.425612,4.307666
H5,8.0,51.888,0.008,6486,session_013,session,194,0.641399,int4,int8,3.348015,4.41562
H5,8.0,51.888,0.008,6486,session_028,session,219,0.562378,int4,int8,3.395728,4.78046
H5,8.0,51.888,0.008,6486,session_030,session,195,0.602691,int4,int8,3.242839,4.429414
H5,8.0,51.888,0.008,6486,session_024,session,204,0.566105,int4,int8,3.233269,4.556558
H5,8.0,51.888,0.008,6486,prefix_004,prefix,145,0.792835,int4,int8,3.311248,3.821342
H5,8.0,51.888,0.008,6486,session_021,session,192,0.595457,int4,int8,3.188407,4.388232
H5,8.0,51.888,0.008,6486,prefix_018,prefix,122,0.891456,int4,int8,3.407243,3.59757
H5,8.0,51.888,0.008,6486,prefix_016,prefix,136,0.790113,int4,int8,3.222541,3.729581
H5,8.0,51.888,0.008,6486,session_023,session,202,0.526862,int4,int8,3.093017,4.527837
H5,8.0,51.888,0.008,6486,prefix_002,prefix,113,0.929799,int4,int8,3.449392,3.519603
H5,8.0,51.888,0.008,6486,prefix_010,prefix,129,0.806744,int4,int8,3.211863,3.661943
H5,8.0,51.888,0.008,6486,prefix_012,prefix,145,0.657071,int4,int8,2.903956,3.821342
H5,8.0,51.888,0.008,6486,session_022,session,122,0.75459,int4,int8,2.996643,3.59757
H5,8.0,51.888,0.008,6486,session_033,session,157,0.568267,int4,int8,2.749591,3.952087
H5,8.0,51.888,0.008,6486,rag_029,rag,133,0.651074,int4,int8,2.779242,3.700194
H5,8.0,51.888,0.008,6486,session_016,session,158,0.520657,int4,int8,2.616341,3.963415
H5,8.0,51.888,0.008,6486,rag_024,rag,133,0.595771,int4,int8,2.613333,3.700194
H5,8.0,51.888,0.008,6486,rag_006,rag,97,0.761774,int4,int8,2.823153,3.394322
H5,8.0,51.888,0.008,6486,prefix_009,prefix,74,0.95,int4,int8,3.228814,3.244116
H5,8.0,51.888,0.008,6486,rag_022,rag,142,0.490064,int4,int8,2.375755,3.790156
H5,8.0,51.888,0.008,6486,rag_020,rag,98,0.679612,int4,int8,2.584023,3.401652
H5,8.0,51.888,0.008,6486,rag_016,rag,148,0.438771,int4,int8,2.276568,3.853129
H5,8.0,51.888,0.008,6486,rag_045,rag,131,0.493594,int4,int8,2.289534,3.680935
H5,8.0,51.888,0.008,6486,rag_026,rag,146,0.429157,int4,int8,2.229346,3.831871
H5,8.0,51.888,0.008,6486,session_004,session,112,0.497442,int4,int8,2.144408,3.511273
H5,8.0,51.888,0.008,6486,rag_011,rag,79,0.692923,int4,int8,2.490486,3.27377
H5,8.0,51.888,0.008,6486,session_014,session,91,0.575879,int4,int8,2.222097,3.351739
H5,8.0,51.888,0.008,6486,rag_046,rag,107,0.457654,int4,int8,1.986034,3.470623
H5,8.0,51.888,0.008,6486,prefix_000,prefix,82,0.58405,int4,int8,2.184052,3.292363
H5,8.0,51.888,0.008,6486,session_019,session,215,0.221585,int4,int8,2.32623,4.719287
H5,8.0,51.888,0.008,6486,rag_025,rag,73,0.632115,int4,int8,2.268689,3.238384
H5,8.0,51.888,0.008,6486,rag_032,rag,64,0.720007,int4,int4,2.475803,3.145881
H5,8.0,51.888,0.008,6486,rag_040,rag,75,0.593958,int4,int8,2.167195,3.249913
H5,8.0,51.888,0.008,6486,rag_003,rag,90,0.487431,int4,int8,1.949654,3.344875
H5,8.0,51.888,0.008,6486,rag_010,rag,95,0.454946,int4,int8,1.888062,3.379861
H5,8.0,51.888,0.008,6486,prefix_007,prefix,48,0.863395,int4,int4,2.812813,3.007058
H5,8.0,51.888,0.008,6486,prefix_005,prefix,55,0.728291,int4,int4,2.44709,3.059397
H5,8.0,51.888,0.008,6486,rag_009,rag,103,0.382828,int4,int8,1.731017,3.439303
H5,8.0,51.888,0.008,6486,rag_051,rag,56,0.550384,int4,int4,1.919173,3.06794
H5,8.0,51.888,0.008,6486,longtail_086,longtail,74,0.367763,int4,int8,1.482101,3.244116
H5,8.0,51.888,0.008,6486,rag_007,rag,50,0.538277,int4,int4,1.848585,3.020679
H5,8.0,51.888,0.008,6486,rag_017,rag,61,0.345607,int4,int4,1.334414,3.114654
H5,8.0,51.888,0.008,6486,longtail_060,longtail,92,0.210863,int4,int8,1.134185,3.358669
H5,8.0,51.888,0.008,6486,rag_037,rag,34,0.526006,sparse_k,int4,1.72012,2.941562
H5,8.0,51.888,0.008,6486,longtail_024,longtail,53,0.318248,int4,int4,1.205464,3.04311
H5,8.0,51.888,0.008,6486,rag_038,rag,41,0.409188,sparse_k,int4,1.408877,2.96778
H5,8.0,51.888,0.008,6486,longtail_030,longtail,36,0.194314,sparse_k,int4,0.735902,2.94772
H5,8.0,51.888,0.008,6486,longtail_071,longtail,34,0.201726,sparse_k,int4,0.747279,2.941562
H5,8.0,51.888,0.008,6486,longtail_028,longtail,40,0.163265,sparse_k,int4,0.6653,2.963235
H5,8.0,51.888,0.008,6486,longtail_042,longtail,24,0.236443,int4,int8,0.794382,2.739191
H5,8.0,51.888,0.008,6486,longtail_032,longtail,36,0.137895,sparse_k,int4,0.566644,2.94772
H5,8.0,51.888,0.008,6486,longtail_008,longtail,48,0.06603,int4,int4,0.420717,3.007058
H5,16.0,3.243,0.0005,6486,prefix_003,prefix,168,0.917029,full,full,4.011086,4.26
H5,16.0,3.243,0.0005,6486,session_025,session,211,0.693205,full,full,3.662115,4.5825
H5,16.0,3.243,0.0005,6486,prefix_017,prefix,165,0.863716,full,full,3.828649,4.2375
H5,16.0,3.243,0.0005,6486,session_029,session,253,0.546582,full,full,3.537245,4.8975
H5,16.0,3.243,0.0005,6486,session_007,session,186,0.696013,full,full,3.483038,4.395
H5,16.0,3.243,0.0005,6486,session_013,session,194,0.641399,full,full,3.379197,4.455
H5,16.0,3.243,0.0005,6486,session_028,session,219,0.562378,full,full,3.329633,4.6425
H5,16.0,3.243,0.0005,6486,session_030,session,195,0.602691,full,full,3.270574,4.4625
H5,16.0,3.243,0.0005,6486,session_024,session,204,0.566105,full,full,3.228315,4.53
H5,16.0,3.243,0.0005,6486,prefix_004,prefix,145,0.792835,full,full,3.466006,4.0875
H5,16.0,3.243,0.0005,6486,session_021,session,192,0.595457,full,full,3.226372,4.44
H5,16.0,3.243,0.0005,6486,prefix_018,prefix,122,0.891456,full,full,3.589369,3.915
H5,16.0,3.243,0.0005,6486,prefix_016,prefix,136,0.790113,full,full,3.390339,4.02
H5,16.0,3.243,0.0005,6486,session_023,session,202,0.526862,full,full,3.095586,4.515
H5,16.0,3.243,0.0005,6486,prefix_002,prefix,113,0.929799,full,full,3.636897,3.8475
H5,16.0,3.243,0.0005,6486,prefix_010,prefix,129,0.806744,full,full,3.387732,3.9675
H5,16.0,3.243,0.0005,6486,prefix_012,prefix,145,0.657071,full,full,3.058714,4.0875
H5,16.0,3.243,0.0005,6486,session_022,session,122,0.75459,full,full,3.178769,3.915
H5,16.0,3.243,0.0005,6486,session_033,session,157,0.568267,full,full,2.882301,4.1775
H5,16.0,3.243,0.0005,6486,rag_029,rag,133,0.651074,full,full,2.950721,3.9975
H5,16.0,3.243,0.0005,6486,session_016,session,158,0.520657,full,full,2.746972,4.185
H5,16.0,3.243,0.0005,6486,rag_024,rag,133,0.595771,full,full,2.784812,3.9975
H5,16.0,3.243,0.0005,6486,rag_006,rag,97,0.761774,full,full,3.012823,3.7275
H5,16.0,3.243,0.0005,6486,prefix_009,prefix,74,0.95,full,full,3.405,3.555
H5,16.0,3.243,0.0005,6486,rag_022,rag,142,0.490064,full,full,2.535193,4.065
H5,16.0,3.243,0.0005,6486,rag_020,rag,98,0.679612,full,full,2.773836,3.735
H5,16.0,3.243,0.0005,6486,rag_016,rag,148,0.438771,full,full,2.426314,4.11
H5,16.0,3.243,0.0005,6486,rag_045,rag,131,0.493594,full,full,2.463281,3.9825
H5,16.0,3.243,0.0005,6486,rag_026,rag,146,0.429157,full,full,2.382471,4.095
H5,16.0,3.243,0.0005,6486,session_004,session,112,0.497442,full,full,2.332326,3.84
H5,16.0,3.243,0.0005,6486,rag_011,rag,79,0.692923,full,full,2.671269,3.5925
H5,16.0,3.243,0.0005,6486,session_014,session,91,0.575879,full,full,2.410137,3.6825
H5,16.0,3.243,0.0005,6486,rag_046,rag,107,0.457654,full,full,2.175462,3.8025
H5,16.0,3.243,0.0005,6486,prefix_000,prefix,82,0.58405,full,full,2.367149,3.615
H5,16.0,3.243,0.0005,6486,session_019,session,215,0.221585,full,full,2.277254,4.6125
H5,16.0,3.243,0.0005,6486,rag_025,rag,73,0.632115,full,full,2.443845,3.5475
H5,16.0,3.243,0.0005,6486,rag_032,rag,64,0.720007,full,full,2.640022,3.48
H5,16.0,3.243,0.0005,6486,rag_040,rag,75,0.593958,full,full,2.344374,3.5625
H5,16.0,3.243,0.0005,6486,rag_003,rag,90,0.487431,full,full,2.137293,3.675
H5,16.0,3.243,0.0005,6486,rag_010,rag,95,0.454946,full,full,2.077337,3.7125
H5,16.0,3.243,0.0005,6486,prefix_007,prefix,48,0.863395,int8,int8,2.940694,3.317646
H5,16.0,3.243,0.0005,6486,prefix_005,prefix,55,0.728291,full,full,2.597373,3.4125
H5,16.0,3.243,0.0005,6486,rag_009,rag,103,0.382828,full,full,1.920985,3.7725
H5,16.0,3.243,0.0005,6486,rag_051,rag,56,0.550384,full,full,2.071153,3.42
H5,16.0,3.243,0.0005,6486,longtail_086,longtail,74,0.367763,full,full,1.658288,3.555
H5,16.0,3.243,0.0005,6486,rag_007,rag,50,0.538277,int8,int8,1.987346,3.344209
H5,16.0,3.243,0.0005,6486,rag_017,rag,61,0.345607,full,full,1.49432,3.4575
H5,16.0,3.243,0.0005,6486,longtail_060,longtail,92,0.210863,full,full,1.32259,3.69
H5,16.0,3.243,0.0005,6486,rag_037,rag,34,0.526006,int8,int8,1.791069,3.161562
H5,16.0,3.243,0.0005,6486,longtail_024,longtail,53,0.318248,full,int8,1.352244,3.386051
H5,16.0,3.243,0.0005,6486,rag_038,rag,41,0.409188,int8,int8,1.505716,3.233074
H5,16.0,3.243,0.0005,6486,longtail_030,longtail,36,0.194314,int8,int8,0.813855,3.180661
H5,16.0,3.243,0.0005,6486,longtail_071,longtail,34,0.201726,int8,int8,0.818228,3.161562
H5,16.0,3.243,0.0005,6486,longtail_028,longtail,40,0.163265,int8,int8,0.758205,3.222058
H5,16.0,3.243,0.0005,6486,longtail_042,longtail,24,0.236443,int8,int8,0.792304,2.872059
H5,16.0,3.243,0.0005,6486,longtail_032,longtail,36,0.137895,int8,int8,0.644597,3.180661
H5,16.0,3.243,0.0005,6486,longtail_008,longtail,48,0.06603,int8,int8,0.548599,3.317646
H5,16.0,6.486,0.001,6486,prefix_003,prefix,168,0.917029,full,full,4.011086,4.26
H5,16.0,6.486,0.001,6486,session_025,session,211,0.693205,full,full,3.662115,4.5825
H5,16.0,6.486,0.001,6486,prefix_017,prefix,165,0.863716,full,full,3.828649,4.2375
H5,16.0,6.486,0.001,6486,session_029,session,253,0.546582,full,full,3.537245,4.8975
H5,16.0,6.486,0.001,6486,session_007,session,186,0.696013,full,full,3.483038,4.395
H5,16.0,6.486,0.001,6486,session_013,session,194,0.641399,full,full,3.379197,4.455
H5,16.0,6.486,0.001,6486,session_028,session,219,0.562378,full,full,3.329633,4.6425
H5,16.0,6.486,0.001,6486,session_030,session,195,0.602691,full,full,3.270574,4.4625
H5,16.0,6.486,0.001,6486,session_024,session,204,0.566105,full,full,3.228315,4.53
H5,16.0,6.486,0.001,6486,prefix_004,prefix,145,0.792835,full,full,3.466006,4.0875
H5,16.0,6.486,0.001,6486,session_021,session,192,0.595457,full,full,3.226372,4.44
H5,16.0,6.486,0.001,6486,prefix_018,prefix,122,0.891456,full,full,3.589369,3.915
H5,16.0,6.486,0.001,6486,prefix_016,prefix,136,0.790113,full,full,3.390339,4.02
H5,16.0,6.486,0.001,6486,session_023,session,202,0.526862,full,full,3.095586,4.515
H5,16.0,6.486,0.001,6486,prefix_002,prefix,113,0.929799,full,full,3.636897,3.8475
H5,16.0,6.486,0.001,6486,prefix_010,prefix,129,0.806744,full,full,3.387732,3.9675
H5,16.0,6.486,0.001,6486,prefix_012,prefix,145,0.657071,full,full,3.058714,4.0875
H5,16.0,6.486,0.001,6486,session_022,session,122,0.75459,full,full,3.178769,3.915
H5,16.0,6.486,0.001,6486,session_033,session,157,0.568267,full,full,2.882301,4.1775
H5,16.0,6.486,0.001,6486,rag_029,rag,133,0.651074,full,full,2.950721,3.9975
H5,16.0,6.486,0.001,6486,session_016,session,158,0.520657,full,full,2.746972,4.185
H5,16.0,6.486,0.001,6486,rag_024,rag,133,0.595771,full,full,2.784812,3.9975
H5,16.0,6.486,0.001,6486,rag_006,rag,97,0.761774,int8,full,2.997232,3.7275
H5,16.0,6.486,0.001,6486,prefix_009,prefix,74,0.95,int8,int8,3.330127,3.532367
H5,16.0,6.486,0.001,6486,rag_022,rag,142,0.490064,full,full,2.535193,4.065
H5,16.0,6.486,0.001,6486,rag_020,rag,98,0.679612,int8,full,2.76171,3.735
H5,16.0,6.486,0.001,6486,rag_016,rag,148,0.438771,full,full,2.426314,4.11
H5,16.0,6.486,0.001,6486,rag_045,rag,131,0.493594,full,full,2.463281,3.9825
H5,16.0,6.486,0.001,6486,rag_026,rag,146,0.429157,full,full,2.382471,4.095
H5,16.0,6.486,0.001,6486,session_004,session,112,0.497442,full,full,2.332326,3.84
H5,16.0,6.486,0.001,6486,rag_011,rag,79,0.692923,int8,full,2.605953,3.5925
H5,16.0,6.486,0.001,6486,session_014,session,91,0.575879,int8,full,2.375307,3.6825
H5,16.0,6.486,0.001,6486,rag_046,rag,107,0.457654,full,full,2.175462,3.8025
H5,16.0,6.486,0.001,6486,prefix_000,prefix,82,0.58405,int8,full,2.308456,3.615
H5,16.0,6.486,0.001,6486,session_019,session,215,0.221585,full,full,2.277254,4.6125
H5,16.0,6.486,0.001,6486,rag_025,rag,73,0.632115,int8,int8,2.367283,3.518293
H5,16.0,6.486,0.001,6486,rag_032,rag,64,0.720007,int8,int8,2.551585,3.400114
H5,16.0,6.486,0.001,6486,rag_040,rag,75,0.593958,int8,int8,2.271265,3.546629
H5,16.0,6.486,0.001,6486,rag_003,rag,90,0.487431,int8,full,2.099515,3.675
H5,16.0,6.486,0.001,6486,rag_010,rag,95,0.454946,int8,full,2.055037,3.7125
H5,16.0,6.486,0.001,6486,prefix_007,prefix,48,0.863395,int8,int8,2.85544,3.227711
H5,16.0,6.486,0.001,6486,prefix_005,prefix,55,0.728291,int8,int8,2.503057,3.2972
H5,16.0,6.486,0.001,6486,rag_009,rag,103,0.382828,full,full,1.920985,3.7725
H5,16.0,6.486,0.001,6486,rag_051,rag,56,0.550384,int8,int8,1.977193,3.307881
H5,16.0,6.486,0.001,6486,longtail_086,longtail,74,0.367763,int8,int8,1.583415,3.532367
H5,16.0,6.486,0.001,6486,rag_007,rag,50,0.538277,int8,int8,1.894839,3.246623
H5,16.0,6.486,0.001,6486,rag_017,rag,61,0.345607,int8,int8,1.403257,3.364113
H5,16.0,6.486,0.001,6486,longtail_060,longtail,92,0.210863,int8,full,1.290781,3.69
H5,16.0,6.486,0.001,6486,rag_037,rag,34,0.526006,int8,int8,1.748293,3.116438
H5,16.0,6.486,0.001,6486,longtail_024,longtail,53,0.318248,int8,int8,1.257435,3.276404
H5,16.0,6.486,0.001,6486,rag_038,rag,41,0.409188,int8,int8,1.443515,3.167457
H5,16.0,6.486,0.001,6486,longtail_030,longtail,36,0.194314,int8,int8,0.765899,3.130073
H5,16.0,6.486,0.001,6486,longtail_071,longtail,34,0.201726,int8,int8,0.775453,3.116438
H5,16.0,6.486,0.001,6486,longtail_028,longtail,40,0.163265,int8,int8,0.699,3.159603
H5,16.0,6.486,0.001,6486,longtail_042,longtail,24,0.236443,int8,int8,0.770991,2.849575
H5,16.0,6.486,0.001,6486,longtail_032,longtail,36,0.137895,int8,int8,0.596641,3.130073
H5,16.0,6.486,0.001,6486,longtail_008,longtail,48,0.06603,int8,int8,0.463345,3.227711
H5,16.0,12.972,0.002,6486,prefix_003,prefix,168,0.917029,int8,full,3.90327,4.26
H5,16.0,12.972,0.002,6486,session_025,session,211,0.693205,full,full,3.662115,4.5825
H5,16.0,12.972,0.002,6486,prefix_017,prefix,165,0.863716,int8,full,3.7136,4.2375
H5,16.0,12.972,0.002,6486,session_029,session,253,0.546582,full,full,3.537245,4.8975
H5,16.0,12.972,0.002,6486,session_007,session,186,0.696013,int8,full,3.425612,4.395
H5,16.0,12.972,0.002,6486,session_013,session,194,0.641399,int8,full,3.348015,4.455
H5,16.0,12.972,0.002,6486,session_028,session,219,0.562378,full,full,3.329633,4.6425
H5,16.0,12.972,0.002,6486,session_030,session,195,0.602691,int8,full,3.242839,4.4625
H5,16.0,12.972,0.002,6486,session_024,session,204,0.566105,full,full,3.228315,4.53
H5,16.0,12.972,0.002,6486,prefix_004,prefix,145,0.792835,int8,full,3.311248,4.0875
H5,16.0,12.972,0.002,6486,session_021,session,192,0.595457,int8,full,3.188407,4.44
H5,16.0,12.972,0.002,6486,prefix_018,prefix,122,0.891456,int8,full,3.407243,3.915
H5,16.0,12.972,0.002,6486,prefix_016,prefix,136,0.790113,int8,full,3.222541,4.02
H5,16.0,12.972,0.002,6486,session_023,session,202,0.526862,int8,full,3.093017,4.515
H5,16.0,12.972,0.002,6486,prefix_002,prefix,113,0.929799,int8,full,3.449392,3.8475
H5,16.0,12.972,0.002,6486,prefix_010,prefix,129,0.806744,int8,full,3.211863,3.9675
H5,16.0,12.972,0.002,6486,prefix_012,prefix,145,0.657071,int8,full,2.903956,4.0875
H5,16.0,12.972,0.002,6486,session_022,session,122,0.75459,int8,full,2.996643,3.915
H5,16.0,12.972,0.002,6486,session_033,session,157,0.568267,int8,full,2.749591,4.1775
H5,16.0,12.972,0.002,6486,rag_029,rag,133,0.651074,int8,full,2.779242,3.9975
H5,16.0,12.972,0.002,6486,session_016,session,158,0.520657,int8,full,2.616341,4.185
H5,16.0,12.972,0.002,6486,rag_024,rag,133,0.595771,int8,full,2.613333,3.9975
H5,16.0,12.972,0.002,6486,rag_006,rag,97,0.761774,int8,int8,2.823153,3.648374
H5,16.0,12.972,0.002,6486,prefix_009,prefix,74,0.95,int8,int8,3.228814,3.381221
H5,16.0,12.972,0.002,6486,rag_022,rag,142,0.490064,int8,full,2.375755,4.065
H5,16.0,12.972,0.002,6486,rag_020,rag,98,0.679612,int8,int8,2.584023,3.661588
H5,16.0,12.972,0.002,6486,rag_016,rag,148,0.438771,int8,full,2.276568,4.11
H5,16.0,12.972,0.002,6486,rag_045,rag,131,0.493594,int8,full,2.289534,3.9825
H5,16.0,12.972,0.002,6486,rag_026,rag,146,0.429157,int8,full,2.229346,4.095
H5,16.0,12.972,0.002,6486,session_004,session,112,0.497442,int8,full,2.144408,3.84
H5,16.0,12.972,0.002,6486,rag_011,rag,79,0.692923,int8,int8,2.490486,3.433301
H5,16.0,12.972,0.002,6486,session_014,session,91,0.575879,int8,int8,2.222097,3.571885
H5,16.0,12.972,0.002,6486,rag_046,rag,107,0.457654,int8,int8,1.986034,3.786516
H5,16.0,12.972,0.002,6486,prefix_000,prefix,82,0.58405,int8,int8,2.184052,3.466148
H5,16.0,12.972,0.002,6486,session_019,session,215,0.221585,full,full,2.277254,4.6125
H5,16.0,12.972,0.002,6486,rag_025,rag,73,0.632115,int8,int8,2.268689,3.371205
H5,16.0,12.972,0.002,6486,rag_032,rag,64,0.720007,int8,int8,2.475803,3.287058
H5,16.0,12.972,0.002,6486,rag_040,rag,75,0.593958,int8,int8,2.167195,3.391371
H5,16.0,12.972,0.002,6486,rag_003,rag,90,0.487431,int8,int8,1.949654,3.559603
H5,16.0,12.972,0.002,6486,rag_010,rag,95,0.454946,int8,int8,1.888062,3.622344
H5,16.0,12.972,0.002,6486,prefix_007,prefix,48,0.863395,int8,int8,2.812813,3.164117
H5,16.0,12.972,0.002,6486,prefix_005,prefix,55,0.728291,int8,int8,2.44709,3.213706
H5,16.0,12.972,0.002,6486,rag_009,rag,103,0.382828,int8,int8,1.731017,3.72966
H5,16.0,12.972,0.002,6486,rag_051,rag,56,0.550384,int8,int8,1.919173,3.221323
H5,16.0,12.972,0.002,6486,longtail_086,longtail,74,0.367763,int8,int8,1.482101,3.381221
H5,16.0,12.972,0.002,6486,rag_007,rag,50,0.538277,int8,int8,1.848585,3.177619
H5,16.0,12.972,0.002,6486,rag_017,rag,61,0.345607,int8,int8,1.334414,3.261408
H5,16.0,12.972,0.002,6486,longtail_060,longtail,92,0.210863,int8,int8,1.134185,3.5843
H5,16.0,12.972,0.002,6486,rag_037,rag,34,0.526006,int8,int8,1.726906,3.084531
H5,16.0,12.972,0.002,6486,longtail_024,longtail,53,0.318248,int8,int8,1.205464,3.198871
H5,16.0,12.972,0.002,6486,rag_038,rag,41,0.409188,int8,int8,1.412414,3.121059
H5,16.0,12.972,0.002,6486,longtail_030,longtail,36,0.194314,int8,int8,0.741921,3.094301
H5,16.0,12.972,0.002,6486,longtail_071,longtail,34,0.201726,int8,int8,0.754065,3.084531
H5,16.0,12.972,0.002,6486,longtail_028,longtail,40,0.163265,int8,int8,0.669398,3.115441
H5,16.0,12.972,0.002,6486,longtail_042,longtail,24,0.236443,int8,int8,0.760334,2.833676
H5,16.0,12.972,0.002,6486,longtail_032,longtail,36,0.137895,int8,int8,0.572663,3.094301
H5,16.0,12.972,0.002,6486,longtail_008,longtail,48,0.06603,int8,int8,0.420717,3.164117
H5,16.0,25.944,0.004,6486,prefix_003,prefix,168,0.917029,int8,full,3.642178,4.26
H5,16.0,25.944,0.004,6486,session_025,session,211,0.693205,int8,full,3.282715,4.5825
H5,16.0,25.944,0.004,6486,prefix_017,prefix,165,0.863716,int8,full,3.461749,4.2375
H5,16.0,25.944,0.004,6486,session_029,session,253,0.546582,int8,full,3.180623,4.8975
H5,16.0,25.944,0.004,6486,session_007,session,186,0.696013,int8,full,3.105575,4.395
H5,16.0,25.944,0.004,6486,session_013,session,194,0.641399,int8,full,2.999856,4.455
H5,16.0,25.944,0.004,6486,session_028,session,219,0.562378,int8,full,2.952056,4.6425
H5,16.0,25.944,0.004,6486,session_030,session,195,0.602691,int8,full,2.891082,4.4625
H5,16.0,25.944,0.004,6486,session_024,session,204,0.566105,int8,full,2.848292,4.53
H5,16.0,25.944,0.004,6486,prefix_004,prefix,145,0.792835,int8,int8,3.116752,4.022655
H5,16.0,25.944,0.004,6486,session_021,session,192,0.595457,int8,full,2.847389,4.44
H5,16.0,25.944,0.004,6486,prefix_018,prefix,122,0.891456,int8,int8,3.269556,3.728226
H5,16.0,25.944,0.004,6486,prefix_016,prefix,136,0.790113,int8,int8,3.05144,3.901506
H5,16.0,25.944,0.004,6486,session_023,session,202,0.526862,int8,full,2.715552,4.515
H5,16.0,25.944,0.004,6486,prefix_002,prefix,113,0.929799,int8,int8,3.331269,3.626584
H5,16.0,25.944,0.004,6486,prefix_010,prefix,129,0.806744,int8,int8,3.057923,3.812557
H5,16.0,25.944,0.004,6486,prefix_012,prefix,145,0.657071,int8,int8,2.70946,4.022655
H5,16.0,25.944,0.004,6486,session_022,session,122,0.75459,int8,int8,2.858956,3.728226
H5,16.0,25.944,0.004,6486,session_033,session,157,0.568267,int8,full,2.521571,4.1775
H5,16.0,25.944,0.004,6486,rag_029,rag,133,0.651074,int8,int8,2.615606,3.86282
H5,16.0,25.944,0.004,6486,session_016,session,158,0.520657,int8,full,2.385407,4.185
H5,16.0,25.944,0.004,6486,rag_024,rag,133,0.595771,int8,int8,2.449698,3.86282
H5,16.0,25.944,0.004,6486,rag_006,rag,97,0.761774,int8,int8,2.736113,3.464736
H5,16.0,25.944,0.004,6486,prefix_009,prefix,74,0.95,int8,int8,3.178157,3.274345
H5,16.0,25.944,0.004,6486,rag_022,rag,142,0.490064,int8,int8,2.189224,3.981424
H5,16.0,25.944,0.004,6486,rag_020,rag,98,0.679612,int8,int8,2.495179,3.474145
H5,16.0,25.944,0.004,6486,rag_016,rag,148,0.438771,int8,int8,2.073941,4.064734
H5,16.0,25.944,0.004,6486,rag_045,rag,131,0.493594,int8,int8,2.130783,3.8375
H5,16.0,25.944,0.004,6486,rag_026,rag,146,0.429157,int8,int8,2.032158,4.036587
H5,16.0,25.944,0.004,6486,session_004,session,112,0.497442,int8,int8,2.028367,3.615762
H5,16.0,25.944,0.004,6486,rag_011,rag,79,0.692923,int8,int8,2.432752,3.311494
H5,16.0,25.944,0.004,6486,session_014,session,91,0.575879,int8,int8,2.145492,3.410263
H5,16.0,25.944,0.004,6486,rag_046,rag,107,0.457654,int8,int8,1.880123,3.563064
H5,16.0,25.944,0.004,6486,prefix_000,prefix,82,0.58405,int8,int8,2.121851,3.334914
H5,16.0,25.944,0.004,6486,session_019,session,215,0.221585,int8,full,1.898617,4.6125
H5,16.0,25.944,0.004,6486,rag_025,rag,73,0.632115,int8,int8,2.219392,3.267198
H5,16.0,25.944,0.004,6486,rag_032,rag,64,0.720007,int4,int8,2.431585,3.207116
H5,16.0,25.944,0.004,6486,rag_040,rag,75,0.593958,int8,int8,2.115159,3.281586
H5,16.0,25.944,0.004,6486,rag_003,rag,90,0.487431,int8,int8,1.874724,3.401514
H5,16.0,25.944,0.004,6486,rag_010,rag,95,0.454946,int8,int8,1.804575,3.446202
H5,16.0,25.944,0.004,6486,prefix_007,prefix,48,0.863395,int4,int8,2.76544,3.11915
H5,16.0,25.944,0.004,6486,prefix_005,prefix,55,0.728291,int4,int8,2.399932,3.154666
H5,16.0,25.944,0.004,6486,rag_009,rag,103,0.382828,int8,int8,1.632876,3.522602
H5,16.0,25.944,0.004,6486,rag_051,rag,56,0.550384,int4,int8,1.872193,3.160117
H5,16.0,25.944,0.004,6486,longtail_086,longtail,74,0.367763,int8,int8,1.431444,3.274345
H5,16.0,25.944,0.004,6486,rag_007,rag,50,0.538277,int4,int8,1.801089,3.128826
H5,16.0,25.944,0.004,6486,rag_017,rag,61,0.345607,int4,int8,1.288882,3.188784
H5,16.0,25.944,0.004,6486,longtail_060,longtail,92,0.210863,int8,int8,1.055888,3.419106
H5,16.0,25.944,0.004,6486,rag_037,rag,34,0.526006,int4,int8,1.684543,3.061969
H5,16.0,25.944,0.004,6486,longtail_024,longtail,53,0.318248,int4,int8,1.15806,3.144047
H5,16.0,25.944,0.004,6486,rag_038,rag,41,0.409188,int4,int8,1.36664,3.088251
H5,16.0,25.944,0.004,6486,longtail_030,longtail,36,0.194314,int4,int8,0.698399,3.069007
H5,16.0,25.944,0.004,6486,longtail_071,longtail,34,0.201726,int4,int8,0.711703,3.061969
H5,16.0,25.944,0.004,6486,longtail_028,longtail,40,0.163265,int4,int8,0.624,3.084213
H5,16.0,25.944,0.004,6486,longtail_042,longtail,24,0.236443,int8,int8,0.755006,2.822434
H5,16.0,25.944,0.004,6486,longtail_032,longtail,36,0.137895,int4,int8,0.529141,3.069007
H5,16.0,25.944,0.004,6486,longtail_008,longtail,48,0.06603,int4,int8,0.373345,3.11915
